id,product-name,console-name,price-in-pennies,include-string,condition-string,sku,notes,cost-basis-in-pennies,quantity,date-entered,date-purchased,grading-company,grading-cert-id,folder
8535513,Pascal Siakam [Mojo] #62,Basketball Cards 2024 Panini Prizm,0,Ungraded,Normal wear,,,0,1,2025-04-16,,,,CHECK CENTERING
643421,Lapras #10,Pokemon Fossil,734,Ungraded,Normal wear,,,0,1,2025-04-16,,,,PERSONAL COLLECTION
2545455,Dummy Golem TLM-EN016,YuGiOh The Lost Millennium,17,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
5605682,Pidgeot ex #164,Pokemon Obsidian Flames,459,Ungraded,Normal wear,,,0,1,2025-04-16,,,,
2575303,Graceful Charity SDP-040,YuGiOh Starter Deck: Pegasus,435,Ungraded,Normal wear,,,0,1,2025-04-18,,,,CHECK CENTERING
8871377,N's Klink [Reverse Holo] #103,Pokemon Journey Together,14,Ungraded,Normal wear,,,0,1,2025-04-20,,,,REVERSE HOLO LOT
8550754,Isaac Okoro [Green Wave] #163,Basketball Cards 2024 Panini Prizm,25,Ungraded,Normal wear,,,0,1,2025-04-16,,,,2025 PRIZMS
2543669,Acrobat Monkey [1st Edition] DCR-003,YuGiOh Dark Crisis,25,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
8549241,Kel'el Ware #248,Basketball Cards 2024 Panini Prizm,164,Ungraded,Normal wear,,,0,1,2025-04-19,,,,
8871057,N's Purrloin #96,Pokemon Journey Together,49,Ungraded,Normal wear,,,0,1,2025-04-20,,,,
8561126,Nikola Jokic #2,Basketball Cards 2024 Panini Prizm Global Reach,146,Ungraded,Normal wear,,,0,1,2025-04-17,,,,
8560471,Trae Young [Silver] #20,Basketball Cards 2024 Panini Prizm Dominance,161,Ungraded,Normal wear,,,0,1,2025-04-19,,,,2025 PRIZMS
8871066,Butterfree #3,Pokemon Journey Together,105,Ungraded,Normal wear,,,0,1,2025-04-20,,,,
4124,Pokemon Pearl,Nintendo DS,6940,"Item, Box, and Manual",Normal wear,,,0,1,2025-05-06,,,,
8871114,Furret [Reverse Holo] #119,Pokemon Journey Together,50,Ungraded,Normal wear,,,0,1,2025-04-20,,,,REVERSE HOLO LOT
8871255,Banette #60,Pokemon Journey Together,50,Ungraded,Normal wear,,,0,2,2025-04-20,,,,
8871296,N's Reshiram #167,Pokemon Journey Together,1253,Ungraded,Normal wear,,,0,1,2025-04-20,,,,CHECK CENTERING
8871196,Ludicolo #37,Pokemon Journey Together,152,Ungraded,Normal wear,,,0,2,2025-04-20,,,,HOLO LOT
2575173,Opticlops SKE-012,YuGiOh Starter Deck: Kaiba Evolution,15,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
3337,Indigo GameCube System,Gamecube,11900,Item only,Normal wear,,,0,1,2025-05-06,,,,
2575312,Enchanted Javelin SDP-049,YuGiOh Starter Deck: Pegasus,74,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2575302,Ring of Magnetism SDP-039,YuGiOh Starter Deck: Pegasus,70,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2632,The Incredibles,GameBoy Advance,559,Item only,Normal wear,,,0,1,2025-05-06,,,,
8871107,N's Reshiram [Reverse Holo] #116,Pokemon Journey Together,87,Ungraded,Normal wear,,,0,1,2025-04-20,,,,REVERSE HOLO LOT
2544788,Hyena FET-EN017,YuGiOh Flaming Eternity,77,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2544781,Element Valkyrie FET-EN010,YuGiOh Flaming Eternity,57,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2573340,Blue-Eyes White Dragon BPT-009,YuGiOh 2003 Collector's Tin,2016,Ungraded,Normal wear,,,0,1,2025-04-16,,,,CHECK CENTERING
2185,Fire Emblem,GameBoy Advance,4999,Item only,Normal wear,,,0,1,2025-05-06,,,,
8558840,Kareem Abdul-Jabbar #279,Basketball Cards 2024 Panini Prizm,268,Ungraded,Normal wear,,,0,2,2025-04-19,,,,
2546180,Spiritual Earth Art - Kurogane [1st Edition] CRV-EN050,YuGiOh Cybernetic Revolution,29,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
6818646,Tyrese Haliburton [Black Velocity] #27,Basketball Cards 2023 Panini Donruss Optic,9500,PSA 10,Normal wear,,,9000,1,2025-04-16,2025-04-14,PSA,104938102,GRADED
2574975,Maha Vailo SDJ-016,YuGiOh Starter Deck: Joey,54,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
8561243,Alexandre Sarr #1,Basketball Cards 2024 Panini Prizm Instant Impact,111,Ungraded,Normal wear,,,0,1,2025-04-18,,,,
8871205,Hop's Dubwool #136,Pokemon Journey Together,136,Ungraded,Normal wear,,,0,2,2025-04-20,,,,HOLO LOT
1341684,Eldegoss [Reverse Holo] #15,Pokemon Shining Fates,30,Ungraded,Normal wear,,,0,1,2025-04-16,,,,REVERSE HOLO LOT
4836405,Andrew Nembhard #231,Basketball Cards 2022 Panini Donruss,139,Ungraded,Normal wear,,,0,1,2025-04-16,,,,PERSONAL COLLECTION
2575293,Change of Heart SDP-030,YuGiOh Starter Deck: Pegasus,69,Ungraded,Normal wear,,,0,1,2025-04-18,,,,CHECK CENTERING
2575295,Mystical Space Typhoon SDP-032,YuGiOh Starter Deck: Pegasus,91,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
6294248,Andrew Wiggins [Press Proof Silver] #170,Basketball Cards 2023 Panini Donruss,25,Ungraded,Normal wear,,,0,1,2025-04-16,,,,2025 PRIZMS
4934161,Forretress [Reverse Holo] #139,Pokemon Scarlet & Violet,25,Ungraded,Normal wear,,,0,1,2025-04-16,,,,REVERSE HOLO LOT
8550368,Charles Barkley #280,Basketball Cards 2024 Panini Prizm,140,Ungraded,Normal wear,,,0,1,2025-04-17,,,,
2543930,D.D. Borderline [1st Edition] IOC-040,YuGiOh Invasion of Chaos,35,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
5605911,Bunnelby [Reverse Holo] #175,Pokemon Obsidian Flames,16,Ungraded,Normal wear,,,0,1,2025-04-16,,,,REVERSE HOLO LOT
8871249,Super Potion [Reverse Holo] #158,Pokemon Journey Together,37,Ungraded,Normal wear,,,0,1,2025-04-20,,,,REVERSE HOLO LOT
2543961,Balloon Lizard [1st Edition] IOC-072,YuGiOh Invasion of Chaos,60,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2575391,Ancient Elf SDY-024,YuGiOh Starter Deck: Yugi,37,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
1972533,Pokemon Emerald Player's Guide,Strategy Guide,4350,Item only,Normal wear,,,0,1,2025-05-06,,,,
8543485,Evan Mobley #148,Basketball Cards 2024 Panini Prizm,19,Ungraded,Normal wear,,,0,1,2025-04-17,,,,
2462,Pokemon Ruby,GameBoy Advance,9997,Item only,Normal wear,,,0,1,2025-05-06,,,,
2771280,Genesect V #254,Pokemon Fusion Strike,287,Ungraded,Normal wear,,,0,1,2025-04-16,,,,PERSONAL COLLECTION
2575554,Mystic Plasma Zone [1st Edition] SYE-038,YuGiOh Starter Deck: Yugi Evolution,129,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2531156,Labyrinth Wall MRL-055,YuGiOh Magic Ruler,90,Ungraded,Normal wear,,,0,1,2025-04-18,,,,CHECK CENTERING
2601,Super Mario World: Super Mario Advance 2,GameBoy Advance,1999,Item only,Normal wear,,,0,1,2025-05-06,,,,
3862,Paper Mario,Nintendo 64,8487,Item only,Normal wear,,,0,1,2025-05-06,,,,
2546217,"Scarr, Scout of Dark World EEN-EN025",YuGiOh Elemental Energy,13,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2546155,Doitsu [1st Edition] CRV-EN025,YuGiOh Cybernetic Revolution,40,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
8551304,Rasheed Wallace [Red White Blue] #293,Basketball Cards 2024 Panini Prizm,133,Ungraded,Normal wear,,,0,1,2025-04-17,,,,2025 PRIZMS
2573341,XYZ-Dragon Cannon BPT-010,YuGiOh 2003 Collector's Tin,700,Ungraded,Normal wear,,,0,1,2025-04-18,,,,CHECK CENTERING
8536117,Coby White [Red White Blue] #70,Basketball Cards 2024 Panini Prizm,99,Ungraded,Normal wear,,,0,1,2025-04-19,,,,2025 PRIZMS
8728620,Bennedict Mathurin [Ruby] #MS-MAT,Basketball Cards 2024 Panini Court Kings Masterstrokes,0,Ungraded,Normal wear,,,1978,1,2025-04-18,2025-04-14,,,CHECK CENTERING
8726326,Johnny Furphy #128,Basketball Cards 2024 Panini Court Kings,603,Ungraded,Normal wear,,,0,3,2025-04-16,,,,CHECK CENTERING
8871129,Audino [Reverse Holo] #124,Pokemon Journey Together,13,Ungraded,Normal wear,,,0,1,2025-04-20,,,,REVERSE HOLO LOT
8871203,Hop's Wooloo #135,Pokemon Journey Together,20,Ungraded,Normal wear,,,0,2,2025-04-20,,,,
2575524,Gaia The Fierce Knight [1st Edition] SYE-007,YuGiOh Starter Deck: Yugi Evolution,195,Ungraded,Normal wear,,,0,1,2025-04-18,,,,CHECK CENTERING
2543120,Maiden of the Aqua PGD-008,YuGiOh Pharaonic Guardian,193,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
16379,Medabots AX: Rokusho,GameBoy Advance,1447,Item only,Normal wear,,,0,1,2025-05-06,,,,
3562,SpongeBob SquarePants The Movie,Gamecube,2165,"Item, Box, and Manual",Normal wear,,,0,1,2025-05-06,,,,
2575403,Man-Eating Treasure Chest SDY-037,YuGiOh Starter Deck: Yugi,67,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2542590,Bio-Mage LON-043,YuGiOh Labyrinth of Nightmare,46,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2575555,Swords of Revealing Light [1st Edition] SYE-039,YuGiOh Starter Deck: Yugi Evolution,169,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
4934040,Scatterbug [Reverse Holo] #8,Pokemon Scarlet & Violet,11,Ungraded,Normal wear,,,0,1,2025-04-16,,,,REVERSE HOLO LOT
2546157,T.A.D.P.O.L.E. [1st Edition] CRV-EN027,YuGiOh Cybernetic Revolution,68,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
13212,Pokemon Mystery Dungeon Explorers of Time,Nintendo DS,2743,Item only,Normal wear,,,0,1,2025-05-06,,,,
8558153,Pacome Dadiet #259,Basketball Cards 2024 Panini Prizm,178,Ungraded,Normal wear,,,0,1,2025-04-17,,,,
8871083,Amoonguss ex #11,Pokemon Journey Together,138,Ungraded,Normal wear,,,0,1,2025-04-20,,,,
2575531,Dark Blade [1st Edition] SYE-015,YuGiOh Starter Deck: Yugi Evolution,74,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2575564,Shift [1st Edition] SYE-048,YuGiOh Starter Deck: Yugi Evolution,11,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
643452,Dark Dragonair #33,Pokemon Team Rocket,385,Ungraded,Normal wear,,,0,1,2025-04-18,,,,PERSONAL COLLECTION
4934116,Flabebe [Reverse Holo] #91,Pokemon Scarlet & Violet,12,Ungraded,Normal wear,,,0,1,2025-04-18,,,,REVERSE HOLO LOT
2575408,Card Destruction SDY-042,YuGiOh Starter Deck: Yugi,156,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
3574,Star Fox Adventures,Gamecube,3999,"Item, Box, and Manual",Normal wear,,,0,1,2025-05-06,,,,
1656626,Dragapult VMAX #SWSH097,Pokemon Promo,300,Ungraded,Normal wear,,,0,1,2025-04-16,,,,
2543941,Spatial Collapse [1st Edition] IOC-051,YuGiOh Invasion of Chaos,16,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
3484,Pokemon XD: Gale of Darkness,Gamecube,21999,"Item, Box, and Manual",Normal wear,,,0,1,2025-05-06,,,,
8871376,Escavalier [Reverse Holo] #102,Pokemon Journey Together,15,Ungraded,Normal wear,,,0,1,2025-04-20,,,,REVERSE HOLO LOT
5605832,Togepi [Reverse Holo] #83,Pokemon Obsidian Flames,78,Ungraded,Normal wear,,,0,2,2025-04-16,,,,REVERSE HOLO LOT
8871080,Foongus #10,Pokemon Journey Together,33,Ungraded,Normal wear,,,0,3,2025-04-20,,,,
2573724,Elemental HERO Neos  [1st Edition] DP03-EN001,YuGiOh Duelist Pack: Jaden Yuki 2,126,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2530672,Steel Ogre Grotto 1 LOB-112,YuGiOh Legend of Blue Eyes White Dragon,19,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
3482,Pokemon Channel,Gamecube,7999,"Item, Box, and Manual",Normal wear,,,0,1,2025-05-06,,,,
3586,Super Monkey Ball 2,Gamecube,2913,"Item, Box, and Manual",Normal wear,,,0,1,2025-05-06,,,,
3671,Zelda Wind Waker,Gamecube,6188,Item only,Normal wear,,,0,1,2025-05-06,,,,
5605801,Buizel [Reverse Holo] #48,Pokemon Obsidian Flames,35,Ungraded,Normal wear,,,0,1,2025-04-16,,,,REVERSE HOLO LOT
8533598,Ivica Zubac #39,Basketball Cards 2024 Panini Prizm,100,Ungraded,Normal wear,,,0,1,2025-04-19,,,,
4933916,Revavroom [Holo] #142,Pokemon Scarlet & Violet,16,Ungraded,Normal wear,,,0,1,2025-04-16,,,,HOLO LOT
8533211,Derrick Jones Jr. [Silver] #34,Basketball Cards 2024 Panini Prizm,99,Ungraded,Normal wear,,,0,1,2025-04-17,,,,2025 PRIZMS
8544652,Kobe Bufkin #166,Basketball Cards 2024 Panini Prizm,150,Ungraded,Normal wear,,,0,1,2025-04-17,,,,
8539163,Isaiah Stewart #106,Basketball Cards 2024 Panini Prizm,135,Ungraded,Normal wear,,,0,1,2025-04-17,,,,
1341662,Toxtricity V #SV112,Pokemon Shining Fates,200,Ungraded,Normal wear,,,0,1,2025-04-16,,,,
8538730,Cole Anthony [Red White Blue] #73,Basketball Cards 2024 Panini Prizm,300,Ungraded,Normal wear,,,0,2,2025-04-17,,,,2025 PRIZMS
8871314,Iono's Tadbulb [Reverse Holo] #52,Pokemon Journey Together,10,Ungraded,Normal wear,,,0,1,2025-04-20,,,,REVERSE HOLO LOT
2720,Yu-Gi-Oh Sacred Cards,GameBoy Advance,1109,Item only,Normal wear,,,0,1,2025-05-06,,,,
8552176,Ray Allen [Red White Blue] #300,Basketball Cards 2024 Panini Prizm,200,Ungraded,Normal wear,,,0,2,2025-04-17,,,,2025 PRIZMS
37664,Rayman,Playstation,1035,Item only,Normal wear,,,0,1,2025-05-06,,,,
8533532,Nicolas Claxton [Red White Blue] #38,Basketball Cards 2024 Panini Prizm,198,Ungraded,Normal wear,,,0,1,2025-04-19,,,,2025 PRIZMS
7516108,Espeon #884,Funko POP Games,1322,Brand New,Normal wear,,,1100,1,2025-04-16,,,,
8774440,Nicolas Claxton [Silver Press Proof] #131,Basketball Cards 2024 Panini Donruss,25,Ungraded,Normal wear,,,0,1,2025-04-16,,,,2025 PRIZMS
2575262,Premature Burial SKE-039,YuGiOh Starter Deck: Kaiba Evolution,59,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
8871123,Kecleon [Reverse Holo] #122,Pokemon Journey Together,25,Ungraded,Normal wear,,,0,1,2025-04-20,,,,REVERSE HOLO LOT
8545775,T.J. McConnell #191,Basketball Cards 2024 Panini Prizm,140,Ungraded,Normal wear,,,0,1,2025-04-19,,,,
2688,Wario Ware Twisted,GameBoy Advance,7999,Item only,Normal wear,,,0,1,2025-05-06,,,,
8871190,Greedent #132,Pokemon Journey Together,81,Ungraded,Normal wear,,,0,3,2025-04-20,,,,
4277117,Rayquaza VMAX #TG29,Pokemon Silver Tempest,1883,Ungraded,Normal wear,,,0,1,2025-04-16,,,,
2574979,Princess of Tsurugi SDJ-020,YuGiOh Starter Deck: Joey,103,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
8871055,Tyranitar #95,Pokemon Journey Together,194,Ungraded,Normal wear,,,0,1,2025-04-20,,,,HOLO LOT
2455,Pokemon Emerald,GameBoy Advance,24997,Item only,Normal wear,,,0,1,2025-05-06,,,,
8547776,Dalton Knecht #238,Basketball Cards 2024 Panini Prizm,150,Ungraded,Normal wear,,,0,1,2025-04-17,,,,
8533436,Kyle Anderson #37,Basketball Cards 2024 Panini Prizm,149,Ungraded,Normal wear,,,0,1,2025-04-17,,,,
8871130,Meowscarada #18,Pokemon Journey Together,78,Ungraded,Normal wear,,,0,2,2025-04-20,,,,
8531126,Devin Booker [Red White Blue] #8,Basketball Cards 2024 Panini Prizm,208,Ungraded,Normal wear,,,0,1,2025-04-17,,,,2025 PRIZMS
8871304,Regirock #82,Pokemon Journey Together,38,Ungraded,Normal wear,,,0,1,2025-04-20,,,,HOLO LOT
1656623,Jolteon #SWSH094,Pokemon Promo,335,Ungraded,Normal wear,,,0,1,2025-04-16,,,,HOLO LOT
8871149,Magmortar #21,Pokemon Journey Together,18,Ungraded,Normal wear,,,0,1,2025-04-20,,,,
2575278,Witch of the Black Forest SDP-014,YuGiOh Starter Deck: Pegasus,85,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2512894,Medicham V #83,Pokemon Evolving Skies,99,Ungraded,Normal wear,,,0,1,2025-04-16,,,,
2574967,7 Colored Fish SDJ-008,YuGiOh Starter Deck: Joey,90,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
8871352,Milcery [Reverse Holo] #74,Pokemon Journey Together,25,Ungraded,Normal wear,,,0,1,2025-04-20,,,,REVERSE HOLO LOT
2575288,Toon World SDP-024,YuGiOh Starter Deck: Pegasus,67,Ungraded,Normal wear,,,0,1,2025-04-18,,,,CHECK CENTERING
4934020,Great Tusk ex #246,Pokemon Scarlet & Violet,970,Ungraded,Normal wear,,,0,1,2025-04-16,,,,NOT A 10
2530882,Castle of Dark Illusions MRD-073,YuGiOh Metal Raiders,99,Ungraded,Normal wear,,,0,1,2025-04-18,,,,CHECK CENTERING
15871,Ninja Town,Nintendo DS,815,Item only,Normal wear,,,0,1,2025-05-06,,,,
7313,Drawn to Life,Nintendo DS,702,Item only,Normal wear,,,0,1,2025-05-06,,,,
8541526,LeBron James #130,Basketball Cards 2024 Panini Prizm,165,Ungraded,Normal wear,,,0,1,2025-04-19,,,,
8871323,Mr. Mime [Reverse Holo] #58,Pokemon Journey Together,17,Ungraded,Normal wear,,,0,1,2025-04-20,,,,REVERSE HOLO LOT
2578588,Human-Wave Tactics AST-104,YuGiOh Ancient Sanctuary,44,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2594037,Pyramid of Light MOV-EN004,YuGiOh Movie Pack,596,Ungraded,Normal wear,,,0,2,2025-04-18,,,,NOT A 10
8871257,Beldum #61,Pokemon Journey Together,20,Ungraded,Normal wear,,,0,2,2025-04-20,,,,
8768349,Derrick Jones Jr. [Holo Laser] #15,Basketball Cards 2024 Panini Donruss,200,Ungraded,Normal wear,,,0,1,2025-04-16,,,,2025 PRIZMS
1341616,Galarian Runerigus #SV066,Pokemon Shining Fates,252,Ungraded,Normal wear,,,0,1,2025-04-16,,,,HOLO LOT
4934185,Flamigo [Reverse Holo] #165,Pokemon Scarlet & Violet,15,Ungraded,Normal wear,,,0,1,2025-04-16,,,,REVERSE HOLO LOT
3631,Ty the Tasmanian Tiger 2 Bush Rescue,Gamecube,1076,Item and Box only,Normal wear,,,0,1,2025-05-06,,,,
8558208,Anfernee Hardaway [Red White Blue] #274,Basketball Cards 2024 Panini Prizm,100,Ungraded,Normal wear,,,0,1,2025-04-19,,,,2025 PRIZMS
8883287,Lillie's Clefairy Ex #184,Pokemon Journey Together,12850,Ungraded,Normal wear,,,0,1,2025-05-06,,,,
2461,Pokemon Pinball Ruby and Sapphire,GameBoy Advance,5999,Item only,Normal wear,,,0,1,2025-05-06,,,,
8871153,Minccino #125,Pokemon Journey Together,393,Ungraded,Normal wear,,,0,3,2025-04-20,,,,
2543971,Torpedo Fish [1st Edition] IOC-082,YuGiOh Invasion of Chaos,125,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
4934061,Growlithe [Reverse Holo] #30,Pokemon Scarlet & Violet,17,Ungraded,Normal wear,,,0,1,2025-04-16,,,,REVERSE HOLO LOT
2575310,Robbin' Goblin SDP-047,YuGiOh Starter Deck: Pegasus,81,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
8871270,Lillie's Comfey #68,Pokemon Journey Together,22,Ungraded,Normal wear,,,0,2,2025-04-20,,,,
4934059,Capsakid [Reverse Holo] #28,Pokemon Scarlet & Violet,22,Ungraded,Normal wear,,,0,1,2025-04-16,,,,REVERSE HOLO LOT
2575363,De-Spell SDP-029,YuGiOh Starter Deck: Pegasus,41,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
8871382,Hop's Corviknight [Reverse Holo] #108,Pokemon Journey Together,64,Ungraded,Normal wear,,,0,1,2025-04-20,,,,REVERSE HOLO LOT
2545443,Elemental Hero Sparkman TLM-EN004,YuGiOh The Lost Millennium,73,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2542582,Lady Assailant of Flames LON-035,YuGiOh Labyrinth of Nightmare,21,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
2546798,Treeborn Frog SOI-EN025,YuGiOh Shadow of Infinity,355,Ungraded,Normal wear,,,0,1,2025-04-18,,,,CHECK CENTERING
8871128,Sentret #118,Pokemon Journey Together,21,Ungraded,Normal wear,,,0,3,2025-04-20,,,,
8535792,Derrick White [Red White Blue] #66,Basketball Cards 2024 Panini Prizm,202,Ungraded,Normal wear,,,0,1,2025-04-17,,,,2025 PRIZMS
2575281,Dream Clown SDP-017,YuGiOh Starter Deck: Pegasus,50,Ungraded,Normal wear,,,0,1,2025-04-18,,,,YUGIOH
8536906,Bol Bol #80,Basketball Cards 2024 Panini Prizm,99,Ungraded,Normal wear,,,0,1,2025-04-17,,,,
4161,Super Mario 64 DS,Nintendo DS,1814,Item only,Normal wear,,,0,1,2025-05-06,,,,
